customer_id,tenure,monthly_charges,total_charges,num_products,num_complaints,days_since_last_login,contract,payment_method,internet_service,churn
C002615,49,100.89,4957.68,4,0,52,one-year,electronic_check,fiber,0
C007388,18,95.08,1693.68,5,0,6,two-year,electronic_check,none,0
C002926,45,38.5,1745.76,1,0,68,one-year,mailed_check,fiber,0
C001121,7,56.44,457.4,1,0,66,month-to-month,mailed_check,fiber,0
C002910,9,118.48,1071.32,1,0,7,month-to-month,bank_transfer,fiber,0
C008146,72,116.39,8360.32,1,0,64,one-year,bank_transfer,dsl,0
C007383,44,52.3,2319.89,4,0,50,two-year,credit_card,fiber,0
C003482,58,102.7,5967.68,4,0,81,two-year,electronic_check,none,0
C000795,22,82.55,1801.23,4,0,15,month-to-month,credit_card,none,0
C001575,23,82.48,1975.79,2,0,38,month-to-month,credit_card,fiber,0
C006176,54,62.54,3344.11,1,0,40,month-to-month,bank_transfer,dsl,0
C006266,50,76.12,3783.95,2,0,61,one-year,bank_transfer,fiber,0
C002458,35,31.35,1153.56,5,1,37,month-to-month,electronic_check,dsl,0
C003312,67,23.11,1539.7,2,0,51,month-to-month,bank_transfer,dsl,0
C001253,58,55.7,3182.56,2,0,30,month-to-month,bank_transfer,fiber,0
C006834,5,46.69,266.57,5,0,55,one-year,mailed_check,dsl,0
C008794,32,44.88,1360.93,4,0,1,month-to-month,electronic_check,dsl,0
C003837,44,93.12,4142.32,1,0,19,one-year,bank_transfer,none,0
C004398,6,98.42,527.38,2,0,60,month-to-month,bank_transfer,none,0
C003595,21,97.28,1997.83,3,0,27,two-year,mailed_check,fiber,0
C006621,68,54.55,3764.88,3,0,17,month-to-month,credit_card,dsl,0
C008382,30,42.15,1230.54,5,0,57,month-to-month,bank_transfer,none,0
C002124,54,49.08,2687.19,1,1,8,month-to-month,electronic_check,fiber,0
C003238,64,86.84,5581.77,3,0,86,one-year,electronic_check,fiber,0
C005403,39,78.47,3116.32,3,0,9,two-year,electronic_check,none,0
C005998,55,74.3,4054.81,5,0,63,month-to-month,electronic_check,dsl,0
C005938,72,57.69,4137.35,5,1,12,month-to-month,bank_transfer,dsl,0
C002045,72,116.23,8382.65,3,0,19,two-year,electronic_check,fiber,0
C001578,9,116.89,1117.99,5,0,37,month-to-month,electronic_check,fiber,0
C000014,52,39.7,2025.92,1,1,35,month-to-month,bank_transfer,fiber,0
C002673,14,60.16,856.79,5,0,68,month-to-month,electronic_check,none,0
C007016,45,119.9,5374.58,3,1,8,two-year,bank_transfer,none,0
C008720,52,72.5,3784.19,1,0,58,two-year,bank_transfer,dsl,0
C008849,43,44.49,1913.4,3,0,52,two-year,credit_card,none,0
C004812,38,82.96,3199.04,4,0,16,one-year,credit_card,dsl,0
C001084,15,29.58,427.24,2,0,52,month-to-month,electronic_check,dsl,0
C004983,29,79.84,2355.99,2,1,33,month-to-month,bank_transfer,fiber,1
C007155,19,30.39,460.01,5,0,11,month-to-month,credit_card,dsl,0
C002884,26,25.98,700.86,3,0,13,month-to-month,credit_card,dsl,0
C000333,60,36.08,2133.5,2,0,63,one-year,bank_transfer,fiber,0
C007204,1,71.97,69.47,4,0,29,month-to-month,credit_card,fiber,0
C004367,11,101.66,1168.31,5,0,44,month-to-month,electronic_check,fiber,0
C003079,33,118.91,3929.36,3,2,65,one-year,electronic_check,dsl,0
C007203,10,110.76,1058.45,3,0,85,two-year,electronic_check,fiber,1
C009909,17,84.25,1450.31,1,0,17,month-to-month,credit_card,fiber,0
C008864,58,35.72,2009.07,3,0,24,one-year,bank_transfer,dsl,0
C000263,67,108.57,7329.86,3,0,33,month-to-month,bank_transfer,none,0
C004337,24,74.83,1807.93,5,0,17,month-to-month,bank_transfer,fiber,0
C008895,36,95.44,3404.6,1,0,63,two-year,electronic_check,none,0
C008447,12,32.65,472.34,3,0,14,one-year,electronic_check,fiber,0
C005903,56,67.7,3732.56,3,0,6,month-to-month,electronic_check,fiber,0
C001498,34,57.41,2004.15,2,0,68,two-year,mailed_check,fiber,0
C004190,31,66.41,2045.45,5,0,49,month-to-month,mailed_check,fiber,0
C007485,62,85.35,5332.95,1,0,34,month-to-month,credit_card,fiber,0
C009643,20,92.13,1900.57,1,1,52,two-year,bank_transfer,fiber,0
C008310,4,77.36,340.66,4,0,3,month-to-month,electronic_check,fiber,0
C007590,9,84.03,728.31,3,0,41,one-year,bank_transfer,none,0
C000500,9,37.12,284.87,4,0,74,one-year,electronic_check,fiber,0
C009155,6,98.03,600.25,2,1,53,two-year,mailed_check,dsl,0
C009414,37,28.4,1035.01,2,0,30,month-to-month,mailed_check,fiber,0
C003095,55,105.9,5841.52,4,0,2,month-to-month,electronic_check,fiber,0
C004631,21,116.87,2377.04,1,0,33,month-to-month,bank_transfer,dsl,0
C000367,23,98.41,2283.81,2,0,50,month-to-month,bank_transfer,fiber,0
C004058,15,23.33,288.58,1,0,63,one-year,credit_card,none,0
C008174,2,32.91,34.01,2,0,21,month-to-month,bank_transfer,none,0
C004630,11,98.9,1022.8,1,1,12,one-year,bank_transfer,fiber,0
C006070,10,116.41,1148.17,3,1,89,two-year,electronic_check,fiber,0
C002664,16,34.54,516.72,1,1,59,two-year,mailed_check,dsl,0
C001026,6,35.17,250.28,2,0,55,month-to-month,credit_card,dsl,0
C005908,58,100.95,5918.5,4,0,60,month-to-month,bank_transfer,fiber,0
C005050,32,20.13,602.16,5,0,64,month-to-month,bank_transfer,fiber,0
C006328,6,103.0,647.06,3,0,47,one-year,credit_card,fiber,0
C009733,22,94.13,2028.98,1,1,14,one-year,electronic_check,dsl,1
C001691,65,25.88,1764.51,5,0,27,month-to-month,bank_transfer,none,0
C000673,7,74.91,488.55,4,1,66,one-year,electronic_check,fiber,0
C005572,18,62.33,1138.35,2,0,5,month-to-month,electronic_check,dsl,0
C005766,23,44.91,990.05,2,0,65,month-to-month,electronic_check,fiber,1
C005156,67,68.77,4570.38,2,1,63,one-year,electronic_check,none,0
C000733,56,109.57,6127.65,5,1,18,one-year,mailed_check,fiber,0
C003526,10,102.09,1060.68,4,0,40,month-to-month,electronic_check,fiber,0
C000568,47,39.41,1852.29,2,0,18,month-to-month,mailed_check,fiber,0
C009187,15,63.71,1122.02,2,1,35,month-to-month,mailed_check,dsl,0
C002922,9,101.37,947.61,1,0,39,one-year,credit_card,dsl,1
C007911,43,48.58,2065.33,4,0,12,month-to-month,credit_card,fiber,0
C001558,72,107.54,7627.86,5,0,70,month-to-month,electronic_check,fiber,0
C000101,15,49.46,758.21,5,1,72,two-year,mailed_check,dsl,0
C003007,31,101.53,3136.35,5,0,63,two-year,credit_card,none,0
C007201,21,95.14,2057.07,1,1,87,one-year,electronic_check,fiber,1
C000303,65,53.54,3447.32,3,0,19,month-to-month,credit_card,fiber,0
C000076,24,68.8,1652.0,3,0,88,month-to-month,bank_transfer,dsl,1
C006754,48,86.88,4162.37,3,0,37,month-to-month,mailed_check,fiber,0
C008629,1,65.7,86.56,3,0,89,two-year,bank_transfer,fiber,0
C001208,21,23.14,342.78,3,0,43,month-to-month,electronic_check,fiber,0
C007742,61,40.56,2487.33,3,0,38,one-year,mailed_check,none,0
C008214,4,102.86,392.25,1,2,89,month-to-month,electronic_check,fiber,1
C008944,2,25.82,29.69,5,1,80,one-year,credit_card,fiber,0
C008413,14,47.31,654.03,5,0,67,month-to-month,mailed_check,dsl,0
C001775,10,58.52,585.12,1,0,39,two-year,mailed_check,none,0
C003473,64,22.56,1450.33,3,1,29,two-year,mailed_check,fiber,0
C000483,58,56.62,3316.41,1,0,13,one-year,bank_transfer,fiber,0
C002189,43,85.88,3573.5,4,0,25,month-to-month,electronic_check,dsl,0
C000346,72,92.34,6617.59,2,0,67,month-to-month,credit_card,fiber,0
C005481,7,25.17,187.42,4,1,69,month-to-month,mailed_check,dsl,0
C008361,53,22.38,1209.52,4,0,13,month-to-month,credit_card,dsl,0
C001472,33,119.18,3948.81,1,0,37,month-to-month,mailed_check,dsl,1
C005100,40,117.5,4692.11,3,0,51,month-to-month,mailed_check,none,0
C006765,67,26.83,1766.38,4,0,12,month-to-month,credit_card,none,0
C008706,43,26.16,1099.23,5,0,65,two-year,credit_card,fiber,0
C004929,16,70.85,1163.39,5,0,7,month-to-month,mailed_check,dsl,0
C006329,44,116.18,5101.89,2,0,25,one-year,bank_transfer,fiber,0
C002609,60,109.66,6621.83,1,0,33,one-year,electronic_check,fiber,0
C000003,32,36.66,1111.74,1,0,60,one-year,mailed_check,fiber,0
C002213,9,80.14,754.74,1,0,85,one-year,bank_transfer,dsl,0
C004827,39,69.62,2754.53,1,0,57,month-to-month,bank_transfer,dsl,0
C000856,18,78.14,1432.78,3,1,72,two-year,electronic_check,fiber,0
C006977,16,66.87,1133.7,4,0,63,month-to-month,mailed_check,dsl,0
C005885,59,42.98,2550.99,5,2,80,month-to-month,mailed_check,none,0
C000624,44,21.04,926.97,3,1,53,two-year,electronic_check,dsl,0
C000290,59,53.21,3114.68,5,0,51,one-year,credit_card,none,0
C002018,52,22.69,1163.13,2,0,84,month-to-month,mailed_check,dsl,0
C000668,67,85.72,5684.68,2,0,78,month-to-month,electronic_check,fiber,0
C008921,31,70.7,2251.94,4,1,7,one-year,electronic_check,fiber,0
C008264,4,39.84,146.03,3,1,0,two-year,mailed_check,fiber,0
C009696,31,38.14,1162.67,2,0,31,two-year,mailed_check,fiber,0
C001631,65,26.05,1794.14,2,0,42,one-year,electronic_check,fiber,0
C005170,44,70.37,3094.81,5,0,41,month-to-month,mailed_check,fiber,0
C007205,37,83.34,3047.34,3,0,39,two-year,credit_card,fiber,0
C002522,16,66.21,1119.37,1,0,86,month-to-month,credit_card,dsl,0
C002215,29,26.83,800.17,5,0,47,month-to-month,bank_transfer,dsl,0
C006968,40,71.83,2926.13,4,0,53,month-to-month,credit_card,none,0
C006496,45,21.59,955.99,4,0,49,month-to-month,electronic_check,fiber,0
C006213,24,27.97,627.98,2,0,71,month-to-month,credit_card,fiber,0
C007032,66,97.0,6424.1,5,0,61,month-to-month,credit_card,none,0
C007420,52,49.52,2620.05,5,1,30,month-to-month,electronic_check,fiber,0
C001107,66,32.93,2271.2,5,0,53,one-year,bank_transfer,fiber,0
C000450,70,20.59,1445.79,3,1,16,month-to-month,bank_transfer,fiber,0
C006289,60,42.86,2478.11,1,0,65,month-to-month,credit_card,none,0
C009966,58,97.3,5722.38,1,0,32,one-year,electronic_check,none,0
C000135,22,70.0,1520.21,3,0,50,one-year,electronic_check,fiber,0
C001785,18,70.5,1260.04,5,0,54,month-to-month,credit_card,dsl,0
C003404,29,113.24,3264.28,4,0,6,month-to-month,credit_card,fiber,0
C002906,45,81.88,3685.65,2,1,9,month-to-month,credit_card,dsl,0
C008304,24,82.02,1913.56,5,0,22,month-to-month,mailed_check,fiber,0
C007492,15,68.75,1023.2,4,0,52,one-year,electronic_check,fiber,0
C006100,15,105.91,1644.11,2,1,55,month-to-month,credit_card,none,0
C004504,2,77.93,226.21,1,0,70,month-to-month,bank_transfer,none,0
C005053,66,61.26,4007.86,4,0,60,month-to-month,bank_transfer,none,0
C005205,33,76.84,2577.89,1,0,24,month-to-month,electronic_check,dsl,0
C004080,66,66.67,4286.48,3,1,0,one-year,bank_transfer,dsl,0
C006918,6,118.33,669.68,2,0,66,one-year,bank_transfer,fiber,1
C006802,38,90.27,3320.38,5,0,82,two-year,credit_card,fiber,0
C005206,51,71.15,3614.94,1,1,15,one-year,electronic_check,fiber,0
C000532,12,71.88,815.04,2,2,56,two-year,credit_card,fiber,0
C004830,26,99.42,2620.25,5,0,12,month-to-month,bank_transfer,dsl,0
C004038,23,56.05,1252.99,4,0,33,one-year,mailed_check,none,0
C004084,37,22.46,808.47,3,0,9,month-to-month,mailed_check,dsl,0
C003204,22,50.03,1087.48,2,0,58,two-year,bank_transfer,dsl,0
C007110,3,65.46,228.96,2,0,46,month-to-month,mailed_check,dsl,1
C000330,40,96.58,3842.92,2,2,83,month-to-month,mailed_check,fiber,0
C004957,27,33.43,814.3,5,0,38,two-year,electronic_check,dsl,0
C003033,8,51.93,346.08,2,1,33,month-to-month,electronic_check,dsl,0
C007684,38,31.93,1142.79,2,0,34,month-to-month,mailed_check,none,0
C001597,53,46.74,2523.26,2,0,22,one-year,bank_transfer,fiber,0
C009919,52,66.69,3509.31,4,0,72,month-to-month,credit_card,fiber,0
C003597,40,84.94,3337.89,1,0,14,one-year,mailed_check,fiber,0
C009038,71,104.53,7419.61,3,0,27,one-year,credit_card,fiber,0
C008001,52,90.4,4701.77,2,1,3,month-to-month,mailed_check,dsl,0
C000590,58,62.67,3643.39,2,0,39,one-year,bank_transfer,dsl,0
C000647,39,28.13,1156.61,3,0,66,month-to-month,bank_transfer,fiber,0
C009102,35,110.63,3893.51,4,2,80,month-to-month,mailed_check,dsl,0
C008015,11,37.69,407.93,1,0,40,month-to-month,electronic_check,dsl,0
C003771,24,116.85,2831.28,5,0,0,two-year,bank_transfer,dsl,0
C009039,18,51.11,942.05,2,1,27,month-to-month,electronic_check,fiber,0
C005082,1,33.23,0.0,1,0,52,month-to-month,credit_card,dsl,0
C007882,67,51.87,3531.85,4,2,88,one-year,mailed_check,fiber,0
C009362,68,116.78,7989.52,2,0,33,month-to-month,mailed_check,fiber,0
C004210,11,114.55,1288.73,3,0,63,month-to-month,electronic_check,none,1
C008834,68,93.8,6384.39,1,0,83,month-to-month,credit_card,dsl,0
C008699,60,26.12,1572.36,5,0,42,month-to-month,electronic_check,fiber,0
C001795,15,75.55,1095.61,2,0,46,two-year,bank_transfer,fiber,0
C002586,27,34.57,922.94,4,1,47,month-to-month,bank_transfer,fiber,0
C008355,71,75.64,5362.45,3,0,40,month-to-month,bank_transfer,fiber,0
C002316,7,106.94,704.0,2,0,6,month-to-month,electronic_check,dsl,0
C004185,42,118.5,4984.14,4,1,6,month-to-month,electronic_check,fiber,0
C008827,11,85.87,1028.65,4,0,34,one-year,bank_transfer,none,0
C007072,44,56.53,2494.24,2,0,77,month-to-month,electronic_check,fiber,0
C005234,28,98.14,2773.02,1,0,88,month-to-month,bank_transfer,none,0
C008743,9,91.31,766.3,5,1,56,month-to-month,credit_card,dsl,0
C008670,49,107.6,5240.19,3,0,3,two-year,electronic_check,none,0
C004768,9,89.34,874.99,5,1,6,month-to-month,credit_card,fiber,0
C009972,44,63.22,2715.37,1,0,75,month-to-month,bank_transfer,dsl,1
C007144,17,58.81,1042.41,4,0,71,two-year,mailed_check,fiber,0
C002913,17,107.34,1902.36,2,0,44,month-to-month,electronic_check,none,1
C009871,12,113.54,1410.79,3,0,66,one-year,mailed_check,dsl,1
C009893,43,104.6,4439.41,5,0,19,two-year,bank_transfer,fiber,0
C002075,30,66.18,2065.81,2,0,78,one-year,mailed_check,dsl,0
C004302,10,44.49,364.41,1,0,44,two-year,electronic_check,dsl,0
C005822,63,38.31,2444.87,3,2,29,month-to-month,mailed_check,none,0
C002149,62,80.09,4984.1,2,0,49,two-year,mailed_check,fiber,0
C000144,72,53.12,3787.21,4,0,21,one-year,credit_card,fiber,0
C004963,17,117.65,1981.42,4,1,64,month-to-month,bank_transfer,none,1
C008159,33,23.44,775.83,5,1,47,month-to-month,credit_card,none,0
C009030,17,59.1,1040.03,5,0,30,month-to-month,electronic_check,none,0
C004775,4,30.76,151.65,2,0,41,one-year,mailed_check,dsl,0
C008933,12,67.74,776.61,3,0,46,two-year,credit_card,fiber,0
C007749,72,53.99,3924.58,1,1,69,month-to-month,electronic_check,none,0
C009828,63,64.08,4135.48,1,2,12,two-year,credit_card,dsl,0
C009214,65,52.41,3519.42,2,2,3,two-year,credit_card,fiber,0
C006060,34,61.46,2069.05,2,2,45,one-year,bank_transfer,fiber,0
C009475,4,99.72,374.82,3,0,14,one-year,bank_transfer,dsl,0
C006409,67,38.8,2685.28,1,0,74,one-year,electronic_check,none,0
C003317,29,107.03,3221.78,3,0,55,two-year,bank_transfer,dsl,0
C007464,33,104.3,3355.37,4,0,31,month-to-month,electronic_check,fiber,0
C003061,23,43.3,945.07,3,0,88,two-year,bank_transfer,none,0
C001355,36,69.99,2409.51,5,1,49,month-to-month,electronic_check,dsl,0
C004514,66,37.59,2521.46,2,0,88,month-to-month,electronic_check,dsl,0
C005505,61,95.6,5793.67,1,0,9,one-year,electronic_check,none,0
C005250,11,99.02,1054.33,4,0,85,month-to-month,electronic_check,dsl,0
C004511,38,63.63,2468.78,3,0,69,month-to-month,mailed_check,dsl,0
C001730,57,100.62,5811.61,4,0,49,two-year,mailed_check,fiber,0
C001758,42,61.37,2612.69,3,0,5,month-to-month,bank_transfer,dsl,0
C006650,15,62.19,1032.98,4,1,78,month-to-month,credit_card,dsl,0
C006646,11,78.29,853.09,5,0,69,one-year,credit_card,none,0
C009860,39,43.78,1663.98,4,0,54,one-year,mailed_check,fiber,0
C004139,37,34.58,1305.24,3,1,17,one-year,mailed_check,fiber,0
C009393,29,109.34,3154.33,4,0,67,one-year,electronic_check,fiber,0
C005123,49,32.67,1558.04,2,0,22,month-to-month,bank_transfer,none,0
C000000,7,41.81,364.09,5,0,66,month-to-month,electronic_check,fiber,0
C001864,61,72.84,4436.98,3,0,2,month-to-month,bank_transfer,none,0
C000543,13,79.99,1110.18,1,0,11,one-year,mailed_check,dsl,0
C000349,12,40.38,449.89,5,0,19,one-year,mailed_check,fiber,0
C006906,3,81.78,308.54,4,0,40,month-to-month,mailed_check,dsl,0
C009765,44,100.36,4405.28,5,0,70,month-to-month,electronic_check,fiber,0
C002523,29,36.69,1104.1,3,0,39,month-to-month,credit_card,dsl,0
C003464,26,85.32,2172.46,4,0,75,one-year,credit_card,none,0
C000457,46,84.59,3887.55,2,0,69,month-to-month,bank_transfer,dsl,0
C003023,15,61.32,988.23,2,0,38,month-to-month,mailed_check,none,0
C007261,8,66.88,503.07,2,2,35,two-year,bank_transfer,dsl,0
C009515,72,80.76,5834.81,3,0,17,month-to-month,electronic_check,fiber,0
C007872,33,22.43,743.84,5,0,38,month-to-month,credit_card,dsl,0
C006625,40,50.12,2028.93,4,0,89,month-to-month,mailed_check,fiber,0
C002534,58,53.36,3065.36,3,0,89,two-year,credit_card,dsl,0
C000131,40,37.52,1501.11,5,0,7,one-year,bank_transfer,fiber,0
C003704,69,67.79,4737.03,2,0,26,month-to-month,mailed_check,fiber,0
C001372,33,117.33,3850.52,4,0,64,month-to-month,credit_card,fiber,0
C006200,68,93.55,6283.83,4,0,65,two-year,credit_card,dsl,0
C004856,61,85.91,5169.12,1,0,35,two-year,electronic_check,none,0
C004712,64,105.95,6732.61,5,1,35,two-year,bank_transfer,fiber,1
C005544,16,44.31,716.94,4,0,6,month-to-month,electronic_check,dsl,0
C001413,58,114.68,6732.11,2,0,33,two-year,bank_transfer,none,0
C004113,71,67.45,4809.81,1,0,56,month-to-month,credit_card,fiber,0
C000655,39,40.29,1545.11,2,0,41,two-year,mailed_check,dsl,0
C008137,66,40.84,2690.32,2,0,87,month-to-month,electronic_check,dsl,0
C004098,58,75.66,4411.11,5,0,58,month-to-month,mailed_check,fiber,0
C000592,18,78.46,1369.94,3,1,44,one-year,credit_card,none,0
C008708,36,114.38,4121.27,2,2,5,month-to-month,credit_card,fiber,1
C003123,45,39.54,1791.4,3,0,19,one-year,bank_transfer,dsl,0
C003047,55,117.8,6525.43,4,0,79,two-year,credit_card,dsl,0
C003887,13,79.85,1073.19,4,2,58,month-to-month,mailed_check,none,1
C005735,41,66.35,2800.14,2,0,66,month-to-month,credit_card,dsl,0
C002184,46,26.73,1159.81,3,1,17,one-year,credit_card,none,0
C002145,32,92.4,2989.2,1,0,0,one-year,electronic_check,fiber,0
C007047,28,58.25,1647.11,3,0,38,two-year,credit_card,none,0
C003105,22,22.61,606.16,4,1,22,month-to-month,mailed_check,dsl,0
C009233,10,40.17,355.2,5,0,13,two-year,electronic_check,fiber,0
C009096,10,99.35,1027.07,2,1,70,month-to-month,mailed_check,fiber,0
C002769,70,89.14,6261.67,2,0,31,month-to-month,mailed_check,fiber,0
C005221,64,91.77,5888.68,5,0,34,one-year,mailed_check,dsl,0
C005833,18,88.44,1592.34,4,0,76,month-to-month,bank_transfer,fiber,0
C001732,51,105.41,5415.08,4,0,83,month-to-month,credit_card,dsl,0
C000265,42,24.97,1002.23,1,0,8,one-year,bank_transfer,none,0
C005144,47,71.86,3399.17,1,0,17,one-year,mailed_check,dsl,0
C008267,37,63.34,2317.02,3,0,49,month-to-month,electronic_check,fiber,0
C003937,35,21.78,763.58,4,0,28,month-to-month,mailed_check,fiber,0
C000761,40,111.09,4512.34,3,0,32,month-to-month,mailed_check,dsl,0
C007220,26,92.14,2391.1,2,1,75,month-to-month,credit_card,fiber,1
C008439,50,31.8,1534.64,5,0,63,month-to-month,credit_card,fiber,0
C003257,15,44.95,684.58,3,0,45,two-year,electronic_check,fiber,0
C004338,54,77.86,4202.22,2,0,12,month-to-month,mailed_check,fiber,0
C004362,36,83.06,2947.04,3,1,45,two-year,bank_transfer,fiber,1
C000316,53,24.0,1264.29,5,1,76,two-year,bank_transfer,fiber,0
C008069,9,82.54,677.32,2,1,24,one-year,mailed_check,none,0
C001851,19,57.09,1188.51,3,1,0,one-year,bank_transfer,fiber,0
C002484,25,49.36,1226.22,1,1,41,two-year,credit_card,fiber,0
C009873,27,77.64,2147.44,3,0,18,one-year,bank_transfer,none,0
C009574,52,68.49,3509.35,1,1,67,two-year,credit_card,fiber,0
C001078,31,26.87,896.72,5,0,59,month-to-month,bank_transfer,none,0
C008358,49,61.9,3110.44,4,0,27,one-year,credit_card,fiber,0
C007333,16,50.13,720.57,4,0,85,two-year,electronic_check,dsl,0
C001071,16,25.03,366.71,1,1,88,month-to-month,bank_transfer,dsl,0
C000103,1,81.44,101.85,3,0,34,one-year,electronic_check,fiber,0
C005748,67,62.48,4084.6,1,0,4,month-to-month,mailed_check,dsl,0
C001418,62,107.8,6623.67,5,0,34,one-year,electronic_check,fiber,0
C001658,61,98.8,5981.44,2,0,38,month-to-month,bank_transfer,fiber,0
C005284,72,39.95,2956.11,3,1,26,two-year,electronic_check,fiber,0
C001149,62,93.32,5746.31,1,0,48,month-to-month,electronic_check,fiber,0
C007150,44,23.66,1131.3,5,0,56,one-year,electronic_check,fiber,0
C001568,66,81.66,5287.19,1,1,67,month-to-month,bank_transfer,dsl,0
C001087,72,44.15,3096.22,1,0,46,two-year,electronic_check,fiber,0
C006085,56,119.87,6654.72,5,0,70,month-to-month,mailed_check,none,0
C008674,69,75.05,5181.22,1,0,9,two-year,credit_card,fiber,0
C008341,70,29.65,2101.3,2,2,13,month-to-month,credit_card,none,0
C007811,49,86.3,4152.43,5,1,35,one-year,bank_transfer,fiber,0
C006084,49,51.13,2563.81,4,1,41,two-year,bank_transfer,none,0
C008773,22,72.28,1503.51,4,1,72,month-to-month,electronic_check,dsl,0
C008757,65,62.59,4093.32,3,0,51,two-year,credit_card,dsl,0
C001692,48,109.24,5269.55,2,0,77,one-year,credit_card,dsl,0
C004734,60,27.7,1596.89,1,0,38,two-year,mailed_check,fiber,0
C003387,54,78.27,4172.68,4,1,80,month-to-month,credit_card,fiber,0
C003646,47,88.48,4209.68,1,0,46,two-year,mailed_check,dsl,1
C001683,58,102.45,5947.59,3,0,6,one-year,mailed_check,dsl,0
C000008,15,90.19,1331.32,1,0,43,month-to-month,bank_transfer,none,0
C006062,28,43.03,1184.61,3,0,86,month-to-month,mailed_check,none,0
C006516,20,118.61,2267.07,3,0,26,month-to-month,mailed_check,fiber,1
C004123,20,54.87,998.27,4,0,65,two-year,bank_transfer,fiber,0
C008729,54,110.51,5975.92,5,1,19,one-year,credit_card,none,0
C006045,35,100.48,3465.21,2,0,31,month-to-month,bank_transfer,dsl,0
C000567,18,35.62,689.75,1,0,86,two-year,electronic_check,dsl,0
C009161,49,82.43,3976.51,4,1,42,month-to-month,credit_card,none,0
C001803,19,57.96,1099.25,1,0,64,two-year,electronic_check,fiber,0
